x,y,pop
452448.77059114614,4453679.08207953,2.31223201751709
456290.8874275443,4453679.08207953,4.0022501945495605
456369.2979752259,4453679.08207953,3.774381637573242
456447.7085229075,4453679.08207953,3.7028236389160156
456526.1190705891,4453679.08207953,3.6711652278900146
456604.5296182707,4453679.08207953,3.6434483528137207
459662.5409778529,4453679.08207953,43.84992980957031
459740.9515255345,4453679.08207953,43.59794616699219
459897.7726208977,4453679.08207953,44.45546340942383
459976.1831685793,4453679.08207953,41.19353485107422
460054.59371626086,4453679.08207953,41.18807601928711
460133.0042639425,4453679.08207953,41.29801559448242
460211.41481162404,4453679.08207953,41.40312576293945
460289.82535930566,4453679.08207953,41.13039016723633
460368.2359069873,4453679.08207953,43.468711853027344
460446.64645466884,4453679.08207953,45.82843780517578
460525.05700235046,4453679.08207953,47.09701919555664
460603.467550032,4453679.08207953,47.451416015625
460681.87809771363,4453679.08207953,48.3445930480957
460760.28864539525,4453679.08207953,49.89052963256836
460838.6991930768,4453679.08207953,50.9860725402832
460917.10974075843,4453679.08207953,52.13534164428711
460995.52028844,4453679.08207953,53.7275276184082
461073.9308361216,4453679.08207953,53.23207473754883
461152.3413838032,4453679.08207953,53.166351318359375
461230.7519314848,4453679.08207953,53.60401916503906
461309.1624791664,4453679.08207953,53.016441345214844
461387.57302684797,4453679.08207953,54.763668060302734
461465.9835745296,4453679.08207953,57.55615234375
461544.3941222112,4453679.08207953,58.2141227722168
461622.80466989276,4453679.08207953,57.75284194946289
461701.2152175744,4453679.08207953,56.286258697509766
461779.62576525594,4453679.08207953,53.009498596191406
461858.03631293756,4453679.08207953,50.10886764526367
461936.4468606192,4453679.08207953,48.27554702758789
462014.85740830074,4453679.08207953,49.454505920410156
462093.26795598236,4453679.08207953,50.526309967041016
462171.6785036639,4453679.08207953,49.166168212890625
462250.08905134554,4453679.08207953,48.06861877441406
462328.4995990271,4453679.08207953,46.81527328491211
462406.9101467087,4453679.08207953,44.87576675415039
462485.32069439034,4453679.08207953,39.95836639404297
462563.7312420719,4453679.08207953,38.675872802734375
452213.53894810134,4453600.671531849,2.278355360031128
452291.94949578296,4453600.671531849,2.293489933013916
452370.3600434645,4453600.671531849,2.3296091556549072
452448.77059114614,4453600.671531849,2.3768651485443115
452527.18113882776,4453600.671531849,2.5647435188293457
456134.0663321811,4453600.671531849,2.5535666942596436
456212.4768798627,4453600.671531849,4.209144115447998
456290.8874275443,4453600.671531849,4.317317008972168
456369.2979752259,4453600.671531849,4.416409015655518
456447.7085229075,4453600.671531849,4.137718200683594
456526.1190705891,4453600.671531849,3.897294521331787
456604.5296182707,4453600.671531849,3.8734254837036133
459662.5409778529,4453600.671531849,47.79275131225586
459740.9515255345,4453600.671531849,49.28119659423828
459819.36207321606,4453600.671531849,48.59394454956055
459897.7726208977,4453600.671531849,46.893184661865234
459976.1831685793,4453600.671531849,43.77796173095703
460054.59371626086,4453600.671531849,45.32229995727539
460133.0042639425,4453600.671531849,46.153839111328125
460211.41481162404,4453600.671531849,46.28404235839844
460289.82535930566,4453600.671531849,45.475799560546875
460368.2359069873,4453600.671531849,47.08452606201172
460446.64645466884,4453600.671531849,48.77774429321289
460525.05700235046,4453600.671531849,49.500389099121094
460603.467550032,4453600.671531849,48.88794708251953
460681.87809771363,4453600.671531849,49.75726318359375
460760.28864539525,4453600.671531849,50.92219543457031
460838.6991930768,4453600.671531849,52.06836700439453
460917.10974075843,4453600.671531849,53.06583023071289
460995.52028844,4453600.671531849,53.751556396484375
461073.9308361216,4453600.671531849,53.7968635559082
461152.3413838032,4453600.671531849,53.40273666381836
461230.7519314848,4453600.671531849,52.987640380859375
461309.1624791664,4453600.671531849,56.416446685791016
461387.57302684797,4453600.671531849,57.96641159057617
461465.9835745296,4453600.671531849,59.86653518676758
461544.3941222112,4453600.671531849,59.2998161315918
461622.80466989276,4453600.671531849,57.58153533935547
461701.2152175744,4453600.671531849,54.92632293701172
461779.62576525594,4453600.671531849,51.77384567260742
461858.03631293756,4453600.671531849,50.78400421142578
461936.4468606192,4453600.671531849,51.046630859375
462014.85740830074,4453600.671531849,51.061058044433594
462093.26795598236,4453600.671531849,51.393516540527344
